job_name,company_name,location,city,district,salary,salary_min,salary_max,salary_unit,salary_count,job_type,employment_type,experience_requirement,education_requirement,platform,source_job_id,source_keyword,jd_url,jd_content,job_description,job_requirement,job_tags,skill_tags,company_industry,company_stage,company_size,welfare_tags,publish_date,crawl_time,publish_time,source_platform,recruit_type,financing_round,welfare_tag,unique_id,value_score,score_reasons
算法开发实习生,燃气集团,上海-徐汇区,上海,徐汇区,400-500元/天,400,500,元/天,,实习,实习,,,猎聘,liepin_实习_65_1_1281,实习,https://www.liepin.com/job/liepin_实习_65_1_1281.shtml,"【岗位名称】算法开发实习生
【公司名称】燃气集团
【工作地点】上海-徐汇区
【薪资待遇】400-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_65_1_1281.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,滴滴,上海-嘉定区,上海,嘉定区,350-400元/天,350,400,元/天,,实习,实习,,,猎聘,liepin_实习_66_10_1310,实习,https://www.liepin.com/job/liepin_实习_66_10_1310.shtml,"【岗位名称】算法开发实习生
【公司名称】滴滴
【工作地点】上海-嘉定区
【薪资待遇】350-400元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 350-400元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_66_10_1310.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,前程无忧,上海-陆家嘴,上海,,200-500元/天,200,500,元/天,,实习,实习,,,猎聘,liepin_实习_67_19_1339,实习,https://www.liepin.com/job/liepin_实习_67_19_1339.shtml,"【岗位名称】算法开发实习生
【公司名称】前程无忧
【工作地点】上海-陆家嘴
【薪资待遇】200-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 200-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_67_19_1339.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,祥生,上海-闵行区,上海,闵行区,150-350元/天,150,350,元/天,,实习,实习,,,猎聘,liepin_实习_69_8_1368,实习,https://www.liepin.com/job/liepin_实习_69_8_1368.shtml,"【岗位名称】算法开发实习生
【公司名称】祥生
【工作地点】上海-闵行区
【薪资待遇】150-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_69_8_1368.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,图书馆,上海-漕河泾,上海,,200-400元/天,200,400,元/天,,实习,实习,,,猎聘,liepin_实习_70_17_1397,实习,https://www.liepin.com/job/liepin_实习_70_17_1397.shtml,"【岗位名称】算法开发实习生
【公司名称】图书馆
【工作地点】上海-漕河泾
【薪资待遇】200-400元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 200-400元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_70_17_1397.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,云从科技,上海-虹口区,上海,虹口区,200-350元/天,200,350,元/天,,实习,实习,,,猎聘,liepin_实习_72_6_1426,实习,https://www.liepin.com/job/liepin_实习_72_6_1426.shtml,"【岗位名称】算法开发实习生
【公司名称】云从科技
【工作地点】上海-虹口区
【薪资待遇】200-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 200-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_72_6_1426.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,龙湖,上海-崇明区,上海,崇明区,150-350元/天,150,350,元/天,,实习,实习,,,猎聘,liepin_实习_73_15_1455,实习,https://www.liepin.com/job/liepin_实习_73_15_1455.shtml,"【岗位名称】算法开发实习生
【公司名称】龙湖
【工作地点】上海-崇明区
【薪资待遇】150-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_73_15_1455.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,建发集团,上海-长宁区,上海,长宁区,350-400元/天,350,400,元/天,,实习,实习,,,猎聘,liepin_实习_75_4_1484,实习,https://www.liepin.com/job/liepin_实习_75_4_1484.shtml,"【岗位名称】算法开发实习生
【公司名称】建发集团
【工作地点】上海-长宁区
【薪资待遇】350-400元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 350-400元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_75_4_1484.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,网易,上海-青浦区,上海,青浦区,400-500元/天,400,500,元/天,,实习,实习,,,猎聘,liepin_实习_76_13_1513,实习,https://www.liepin.com/job/liepin_实习_76_13_1513.shtml,"【岗位名称】算法开发实习生
【公司名称】网易
【工作地点】上海-青浦区
【薪资待遇】400-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_76_13_1513.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,安居客,上海-黄浦区,上海,黄浦区,400-450元/天,400,450,元/天,,实习,实习,,,猎聘,liepin_实习_78_2_1542,实习,https://www.liepin.com/job/liepin_实习_78_2_1542.shtml,"【岗位名称】算法开发实习生
【公司名称】安居客
【工作地点】上海-黄浦区
【薪资待遇】400-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_78_2_1542.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,禹洲,上海-金山区,上海,金山区,200-500元/天,200,500,元/天,,实习,实习,,,猎聘,liepin_实习_79_11_1571,实习,https://www.liepin.com/job/liepin_实习_79_11_1571.shtml,"【岗位名称】算法开发实习生
【公司名称】禹洲
【工作地点】上海-金山区
【薪资待遇】200-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 200-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_79_11_1571.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,字节跳动,上海-浦东新区,上海,浦东新区,200-350元/天,200,350,元/天,,实习,实习,,,猎聘,liepin_实习_81_0_1600,实习,https://www.liepin.com/job/liepin_实习_81_0_1600.shtml,"【岗位名称】算法开发实习生
【公司名称】字节跳动
【工作地点】上海-浦东新区
【薪资待遇】200-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 200-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_81_0_1600.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,大疆,上海-宝山区,上海,宝山区,300-350元/天,300,350,元/天,,实习,实习,,,猎聘,liepin_实习_82_9_1629,实习,https://www.liepin.com/job/liepin_实习_82_9_1629.shtml,"【岗位名称】算法开发实习生
【公司名称】大疆
【工作地点】上海-宝山区
【薪资待遇】300-350元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 300-350元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_82_9_1629.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,金地,上海-虹桥,上海,,400-500元/天,400,500,元/天,,实习,实习,,,猎聘,liepin_实习_83_18_1658,实习,https://www.liepin.com/job/liepin_实习_83_18_1658.shtml,"【岗位名称】算法开发实习生
【公司名称】金地
【工作地点】上海-虹桥
【薪资待遇】400-500元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 400-500元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_83_18_1658.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,路桥集团,上海-杨浦区,上海,杨浦区,250-450元/天,250,450,元/天,,实习,实习,,,猎聘,liepin_实习_85_7_1687,实习,https://www.liepin.com/job/liepin_实习_85_7_1687.shtml,"【岗位名称】算法开发实习生
【公司名称】路桥集团
【工作地点】上海-杨浦区
【薪资待遇】250-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 250-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_85_7_1687.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,小红书,上海-张江,上海,,150-250元/天,150,250,元/天,,实习,实习,,,猎聘,liepin_实习_86_16_1716,实习,https://www.liepin.com/job/liepin_实习_86_16_1716.shtml,"【岗位名称】算法开发实习生
【公司名称】小红书
【工作地点】上海-张江
【薪资待遇】150-250元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-250元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_86_16_1716.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
算法开发实习生,我爱我家,上海-普陀区,上海,普陀区,150-450元/天,150,450,元/天,,实习,实习,,,猎聘,liepin_实习_88_5_1745,实习,https://www.liepin.com/job/liepin_实习_88_5_1745.shtml,"【岗位名称】算法开发实习生
【公司名称】我爱我家
【工作地点】上海-普陀区
【薪资待遇】150-450元/天
【岗位职责】
1. 负责算法相关业务的开发和维护工作
2. 参与技术方案设计、代码编写和单元测试
3. 与产品、设计、测试等团队紧密配合，推动项目进展
4. 持续优化系统性能，提升用户体验
5. 编写技术文档，进行技术分享
【任职要求】
1. 计算机相关专业本科及以上学历，实习优先
2. 熟悉机器学习, 深度学习, Python等技术栈
3. 具备良好的编程习惯和代码规范意识
4. 有较强的学习能力和问题解决能力
5. 良好的沟通能力和团队协作精神
6. 每周至少实习4天，实习期3个月以上
【薪资福利】
- 150-450元/天，按月发放
- 五险一金，带薪年假
- 专业培训，导师指导
- 转正机会，优先录用
- 团建活动、节日福利
【关键词】实习
【来源】猎聘
【发布时间】2026-03-27","1. 负责算法开发和维护
2. 参与技术方案设计
3. 编写代码和单元测试
4. 优化系统性能
5. 编写技术文档","1. 计算机相关专业本科及以上
2. 熟悉机器学习, 深度学习, Python
3. 良好的编程习惯
4. 学习能力强
5. 沟通协作能力好
6. 每周实习4天以上",机器学习|深度学习|Python|TensorFlow,机器学习|深度学习|Python|TensorFlow,,,,,2026-03-27,2026-03-27 16:44:18,2026-03-27,猎聘,实习,,,https://www.liepin.com/job/liepin_实习_88_5_1745.shtml|算法开发实习生,31,实习+6 | 来源猎聘+5 | 3天内发布+10 | 算法+10
