job_name,company_name,location,city,district,salary,salary_min,salary_max,salary_unit,salary_count,job_type,employment_type,experience_requirement,education_requirement,platform,source_job_id,source_keyword,jd_url,jd_content,job_description,job_requirement,job_tags,skill_tags,company_industry,company_stage,company_size,welfare_tags,publish_date,crawl_time
安全工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2990131,"岗位方向: 安全工程
城市: 上海
来源: 智联校园页","岗位方向: 安全工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
弹药工程与爆炸技术,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2335,"岗位方向: 弹药工程与爆炸技术
城市: 上海
来源: 智联校园页","岗位方向: 弹药工程与爆炸技术
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
特种能源技术与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=7148695,"岗位方向: 特种能源技术与工程
城市: 上海
来源: 智联校园页","岗位方向: 特种能源技术与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
武器发射工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=7798993,"岗位方向: 武器发射工程
城市: 上海
来源: 智联校园页","岗位方向: 武器发射工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
武器系统与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1773292,"岗位方向: 武器系统与工程
城市: 上海
来源: 智联校园页","岗位方向: 武器系统与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
装甲车辆工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=5867475,"岗位方向: 装甲车辆工程
城市: 上海
来源: 智联校园页","岗位方向: 装甲车辆工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
材料科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=533041,"岗位方向: 材料科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 材料科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
材料设计科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=3721529,"岗位方向: 材料设计科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 材料设计科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电缆工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=7987754,"岗位方向: 电缆工程
城市: 上海
来源: 智联校园页","岗位方向: 电缆工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
粉体材料科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=7530562,"岗位方向: 粉体材料科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 粉体材料科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
复合材料成型工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=7302377,"岗位方向: 复合材料成型工程
城市: 上海
来源: 智联校园页","岗位方向: 复合材料成型工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
复合材料与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=4781480,"岗位方向: 复合材料与工程
城市: 上海
来源: 智联校园页","岗位方向: 复合材料与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
高分子材料与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2670659,"岗位方向: 高分子材料与工程
城市: 上海
来源: 智联校园页","岗位方向: 高分子材料与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
焊接技术与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=9568271,"岗位方向: 焊接技术与工程
城市: 上海
来源: 智联校园页","岗位方向: 焊接技术与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
金属材料工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1952043,"岗位方向: 金属材料工程
城市: 上海
来源: 智联校园页","岗位方向: 金属材料工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
涂料工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=607527,"岗位方向: 涂料工程
城市: 上海
来源: 智联校园页","岗位方向: 涂料工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
无机非金属材料工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=3637748,"岗位方向: 无机非金属材料工程
城市: 上海
来源: 智联校园页","岗位方向: 无机非金属材料工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
香料香精技术与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2125379,"岗位方向: 香料香精技术与工程
城市: 上海
来源: 智联校园页","岗位方向: 香料香精技术与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
冶金工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1768377,"岗位方向: 冶金工程
城市: 上海
来源: 智联校园页","岗位方向: 冶金工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
软物质科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1152367,"岗位方向: 软物质科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 软物质科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
稀土材料科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=242628,"岗位方向: 稀土材料科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 稀土材料科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
飞行器动力工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=6654328,"岗位方向: 飞行器动力工程
城市: 上海
来源: 智联校园页","岗位方向: 飞行器动力工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
飞行器环境与生命保障工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2134630,"岗位方向: 飞行器环境与生命保障工程
城市: 上海
来源: 智联校园页","岗位方向: 飞行器环境与生命保障工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
飞行器控制与信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=9030490,"岗位方向: 飞行器控制与信息工程
城市: 上海
来源: 智联校园页","岗位方向: 飞行器控制与信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
飞行器设计与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=298335,"岗位方向: 飞行器设计与工程
城市: 上海
来源: 智联校园页","岗位方向: 飞行器设计与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
飞行器制造工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=8086640,"岗位方向: 飞行器制造工程
城市: 上海
来源: 智联校园页","岗位方向: 飞行器制造工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
航空航天工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2988908,"岗位方向: 航空航天工程
城市: 上海
来源: 智联校园页","岗位方向: 航空航天工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
无人驾驶航空器系统工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1498761,"岗位方向: 无人驾驶航空器系统工程
城市: 上海
来源: 智联校园页","岗位方向: 无人驾驶航空器系统工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
飞行器运维工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1842132,"岗位方向: 飞行器运维工程
城市: 上海
来源: 智联校园页","岗位方向: 飞行器运维工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
工程力学与航天航空工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=5117026,"岗位方向: 工程力学与航天航空工程
城市: 上海
来源: 智联校园页","岗位方向: 工程力学与航天航空工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
质量与可靠性工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2677709,"岗位方向: 质量与可靠性工程
城市: 上海
来源: 智联校园页","岗位方向: 质量与可靠性工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
测绘工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=6368349,"岗位方向: 测绘工程
城市: 上海
来源: 智联校园页","岗位方向: 测绘工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
导航工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1628599,"岗位方向: 导航工程
城市: 上海
来源: 智联校园页","岗位方向: 导航工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
时空信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=993213,"岗位方向: 时空信息工程
城市: 上海
来源: 智联校园页","岗位方向: 时空信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
地理空间信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=5437649,"岗位方向: 地理空间信息工程
城市: 上海
来源: 智联校园页","岗位方向: 地理空间信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
地下水科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1868998,"岗位方向: 地下水科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 地下水科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
地质工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=530882,"岗位方向: 地质工程
城市: 上海
来源: 智联校园页","岗位方向: 地质工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
勘查技术与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=3466263,"岗位方向: 勘查技术与工程
城市: 上海
来源: 智联校园页","岗位方向: 勘查技术与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
旅游地学与规划工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2127156,"岗位方向: 旅游地学与规划工程
城市: 上海
来源: 智联校园页","岗位方向: 旅游地学与规划工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
资源勘查工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1989013,"岗位方向: 资源勘查工程
城市: 上海
来源: 智联校园页","岗位方向: 资源勘查工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
资源环境大数据工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=5493202,"岗位方向: 资源环境大数据工程
城市: 上海
来源: 智联校园页","岗位方向: 资源环境大数据工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电气工程及其自动化,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=6844033,"岗位方向: 电气工程及其自动化
城市: 上海
来源: 智联校园页","岗位方向: 电气工程及其自动化
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电气工程与智能控制,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=6763484,"岗位方向: 电气工程与智能控制
城市: 上海
来源: 智联校园页","岗位方向: 电气工程与智能控制
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
核电技术与控制工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=3544678,"岗位方向: 核电技术与控制工程
城市: 上海
来源: 智联校园页","岗位方向: 核电技术与控制工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
能源互联网工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=8636083,"岗位方向: 能源互联网工程
城市: 上海
来源: 智联校园页","岗位方向: 能源互联网工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
系统科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1249636,"岗位方向: 系统科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 系统科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
智能电网信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1713838,"岗位方向: 智能电网信息工程
城市: 上海
来源: 智联校园页","岗位方向: 智能电网信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
大功率半导体科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1946983,"岗位方向: 大功率半导体科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 大功率半导体科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电动载运工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=9160840,"岗位方向: 电动载运工程
城市: 上海
来源: 智联校园页","岗位方向: 电动载运工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
智慧能源工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=4516433,"岗位方向: 智慧能源工程
城市: 上海
来源: 智联校园页","岗位方向: 智慧能源工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
海洋信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=7415897,"岗位方向: 海洋信息工程
城市: 上海
来源: 智联校园页","岗位方向: 海洋信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
智能测控工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=4406270,"岗位方向: 智能测控工程
城市: 上海
来源: 智联校园页","岗位方向: 智能测控工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电信工程及管理,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1810350,"岗位方向: 电信工程及管理
城市: 上海
来源: 智联校园页","岗位方向: 电信工程及管理
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电子信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=9268126,"岗位方向: 电子信息工程
城市: 上海
来源: 智联校园页","岗位方向: 电子信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
光电信息科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2222492,"岗位方向: 光电信息科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 光电信息科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
广播电视工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=8723458,"岗位方向: 广播电视工程
城市: 上海
来源: 智联校园页","岗位方向: 广播电视工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
水声工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=1714988,"岗位方向: 水声工程
城市: 上海
来源: 智联校园页","岗位方向: 水声工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
通信工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2514828,"岗位方向: 通信工程
城市: 上海
来源: 智联校园页","岗位方向: 通信工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
微电子科学与工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=2912308,"岗位方向: 微电子科学与工程
城市: 上海
来源: 智联校园页","岗位方向: 微电子科学与工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
信息工程,,上海,上海,,,,,,,校招/社招,校招/社招,,,智联招聘,index,实习,https://xiaoyuan.zhaopin.com/search/index?refcode=4404&seed=4201463,"岗位方向: 信息工程
城市: 上海
来源: 智联校园页","岗位方向: 信息工程
城市: 上海
来源: 智联校园页",,,,,,,,,2026-03-24 22:27:48
电商客服(居家版)【广州-越秀区】5-8k经验不限学历不限,,上海,上海,,,,,,,社招/校招,社招/校招,,,猎聘,1966012757,实习,https://www.liepin.com/job/1966012757.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_66012757%3A1%3A70419f2b-2965-48d3-86ce-145011d66618&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=20&skId=xgrob6s8m49ce6b31d34y8t8mptra5qb&fkId=xgrob6s8m49ce6b31d34y8t8mptra5qb&ckId=xgrob6s8m49ce6b31d34y8t8mptra5qb&sfrom=search_job_pc&curPage=0&pageSize=40&index=20,电商客服(居家版)【广州-越秀区】5-8k经验不限学历不限广州朽荏贸易有限公司贸易/进出口100-499人HR,电商客服(居家版)【广州-越秀区】5-8k经验不限学历不限广州朽荏贸易有限公司贸易/进出口100-499人HR,,,,,,,,,2026-03-24 22:28:04
客服专员【芜湖】4-6k1年以下学历不限,,上海,上海,,,,,,,社招/校招,社招/校招,,,猎聘,1966082327,实习,https://www.liepin.com/job/1966082327.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_66082327%3A1%3A70419f2b-2965-48d3-86ce-145011d66618&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=22&skId=xgrob6s8m49ce6b31d34y8t8mptra5qb&fkId=xgrob6s8m49ce6b31d34y8t8mptra5qb&ckId=xgrob6s8m49ce6b31d34y8t8mptra5qb&sfrom=search_job_pc&curPage=0&pageSize=40&index=22,客服专员【芜湖】4-6k1年以下学历不限舟山飞旭科技有限公司游戏HR,客服专员【芜湖】4-6k1年以下学历不限舟山飞旭科技有限公司游戏HR,,,,,,,,,2026-03-24 22:28:04
